"","Id","CreationDate","PostId","RelatedPostId","LinkTypeId"
"4597","4162596","2012-02-06T11:13:18.963","53086","133492","1"
"4598","4162652","2012-02-06T11:47:05.690","26371","51586","1"
"4599","4163087","2012-02-06T15:18:56.030","133552","25056","1"
"4600","4163694","2012-02-06T19:11:59.213","133589","45280","1"
"4601","4163928","2012-02-06T20:17:00.720","46107","116961","1"
"4602","4165177","2012-02-07T07:11:59.803","133559","42349","1"
"4603","4166563","2012-02-07T18:15:20.180","133782","10791","1"
"4604","4167291","2012-02-07T21:28:56.797","133851","98034","1"
"4605","4167292","2012-02-07T21:28:56.797","133851","113479","1"
"4606","4167352","2012-02-07T21:51:38.010","129543","133485","1"
"4607","4167391","2012-02-07T21:59:42.390","133660","131874","1"
"4608","4167982","2012-02-08T04:04:36.707","133872","35501","1"
"4609","4168537","2012-02-08T09:11:16.353","133911","2715","1"
"4610","4168564","2012-02-08T09:19:54.483","133782","114258","1"
"4611","4168565","2012-02-08T09:21:56.243","133782","46039","1"
"4612","4168566","2012-02-08T09:21:56.243","133782","89025","1"
"4613","4168567","2012-02-08T09:21:56.247","133782","37564","1"
"4614","4168992","2012-02-08T13:00:15.537","133937","118035","1"
"4615","4168993","2012-02-08T13:00:15.537","133937","118419","1"
"4616","4168994","2012-02-08T13:00:15.537","133937","27335","1"
"4617","4169077","2012-02-08T13:37:54.533","133937","124015","1"
"4618","4169163","2012-02-08T14:07:57.100","57491","81197","1"
"4619","4169538","2012-02-08T16:42:51.643","133968","28603","1"
"4620","4169539","2012-02-08T16:42:51.643","133968","113237","1"
"4621","4169602","2012-02-08T16:56:14.953","133968","6442","1"
"4622","4169989","2012-02-08T18:55:51.540","133993","20832","1"
"4623","4170148","2012-02-08T20:25:55.417","134037","97824","1"
"4624","4170796","2012-02-09T00:05:53.260","134047","134065","1"
"4625","4171117","2012-02-09T03:25:28.123","134097","65179","1"
"4626","4171118","2012-02-09T03:30:49.540","134101","12189","1"
"4627","4171928","2012-02-09T06:41:59.380","134122","58908","1"
"4628","4171929","2012-02-09T06:42:23.800","134122","65644","1"
"4629","4173306","2012-02-09T15:49:14.120","134213","103828","1"
"4630","4173441","2012-02-09T16:07:47.700","134213","21397","1"
"4631","4173656","2012-02-09T17:10:46.737","134222","5354","1"
"4632","4174730","2012-02-10T00:51:49.893","134292","47360","1"
"4633","4174949","2012-02-10T03:25:31.090","47360","134292","1"
"4634","4175697","2012-02-10T10:56:41.620","134113","59423","1"
"4635","4175808","2012-02-10T11:51:42.413","131451","131446","1"
"4636","4175860","2012-02-10T12:18:53.850","134345","103897","1"
"4637","4175979","2012-02-10T13:01:58.380","134349","14789","1"
"4638","4176123","2012-02-10T13:28:24.597","134176","53373","1"
"4639","4176709","2012-02-10T16:18:46.937","134409","57828","1"
"4640","4177340","2012-02-10T19:22:04.700","134362","44","1"
"4641","4177591","2012-02-10T20:57:12.530","134470","66438","1"
"4642","4177841","2012-02-10T23:19:44.727","133874","131232","1"
"4643","4177842","2012-02-10T23:19:44.727","133874","68120","1"
"4644","4178566","2012-02-11T06:46:13.110","134523","76182","1"
"4645","4178792","2012-02-11T09:43:03.163","103089","756","1"
"4646","4178861","2012-02-11T10:24:50.497","134540","134448","1"
"4647","4179460","2012-02-11T16:48:50.123","134571","36978","1"
"4648","4179587","2012-02-11T17:38:24.437","134573","93384","1"
"4649","4179985","2012-02-11T20:12:11.280","134588","134586","1"
"4650","4181049","2012-02-12T08:08:49.253","134630","123569","1"
"4651","4181612","2012-02-12T12:52:36.597","134564","133096","1"
"4652","4182980","2012-02-12T23:41:53.137","134697","294","1"
"4653","4183199","2012-02-13T00:45:15.990","134648","38465","1"
"4654","4184158","2012-02-13T08:27:15.790","134754","60393","1"
"4655","4184159","2012-02-13T08:27:15.790","134754","111506","1"
"4656","4184206","2012-02-13T09:08:51.297","134719","7636","1"
"4657","4184625","2012-02-13T11:41:13.570","134777","56848","1"
"4658","4184626","2012-02-13T11:42:28.230","56848","60216","1"
"4659","4184923","2012-02-13T13:47:45.627","134737","134734","1"
"4660","4185085","2012-02-13T14:56:40.763","134806","1","1"
"4661","4185232","2012-02-13T15:22:30.380","134776","131194","1"
"4662","4185504","2012-02-13T16:32:37.523","134802","76528","1"
"4663","4185505","2012-02-13T16:32:37.523","134802","130771","1"
"4664","4185719","2012-02-13T17:43:34.963","134738","21987","1"
"4665","4186030","2012-02-13T19:29:53.940","134855","123293","1"
"4666","4186031","2012-02-13T19:29:53.940","134855","129327","1"
"4667","4186195","2012-02-13T20:11:56.673","134868","86006","1"
"4668","4186324","2012-02-13T20:57:28.570","134855","118703","1"
"4669","4186928","2012-02-14T01:19:31.680","134952","134892","1"
"4670","4186990","2012-02-14T01:32:02.937","134952","134802","1"
"4671","4187631","2012-02-14T08:53:35.573","134974","21917","1"
"4672","4187909","2012-02-14T11:41:26.683","132600","132735","1"
"4673","4187976","2012-02-14T12:42:59.590","134984","55536","1"
"4674","4190176","2012-02-15T06:16:02.103","135130","134861","1"
"4675","4190519","2012-02-15T09:56:44.403","135160","97830","1"
"4676","4190693","2012-02-15T11:12:59.073","135158","19649","1"
"4677","4190871","2012-02-15T12:38:52.807","135175","7859","1"
"4678","4190908","2012-02-15T13:15:07.960","135181","132730","1"
"4679","4191301","2012-02-15T15:36:43.513","135200","51115","1"
"4680","4191302","2012-02-15T15:38:36.030","135200","91629","1"
"4681","4191315","2012-02-15T15:43:47.500","135170","133691","1"
"4682","4191758","2012-02-15T18:21:52.277","135233","131397","1"
"4683","4192592","2012-02-15T22:24:40.663","135289","31023","1"
"4684","4193358","2012-02-16T05:08:11.443","135332","15449","1"
"4685","4193359","2012-02-16T05:08:11.447","135332","53647","1"
"4686","4193360","2012-02-16T05:08:11.447","135332","27410","1"
"4687","4193723","2012-02-16T09:23:43.780","135313","132369","1"
"4688","4194326","2012-02-16T14:37:12.340","135383","29534","1"
"4689","4194327","2012-02-16T14:37:32.100","135383","78152","1"
"4690","4194961","2012-02-16T19:39:29.230","135405","11397","1"
"4691","4196683","2012-02-17T09:55:44.363","135520","87215","1"
"4692","4197009","2012-02-17T12:40:48.313","135557","48492","1"
"4693","4197745","2012-02-17T16:42:48.333","135598","81562","1"
"4694","4197925","2012-02-17T17:24:04.537","135598","135376","1"
"4695","4198998","2012-02-18T01:07:17.437","135673","118376","1"
"4696","4199065","2012-02-18T01:34:03.930","119600","98509","1"
"4697","4199228","2012-02-18T04:44:16.470","135691","19419","1"
"4698","4199574","2012-02-18T10:15:59.037","135701","135697","1"
"4699","4200323","2012-02-18T17:49:36.670","135733","57","1"
"4700","4200730","2012-02-18T23:08:45.437","135753","81160","1"
"4701","4200731","2012-02-18T23:08:45.443","135753","94780","1"
"4702","4200891","2012-02-19T01:06:50.950","135762","131528","1"
"4703","4202182","2012-02-19T14:59:14.343","125783","125883","1"
"4704","4202286","2012-02-19T15:51:55.457","135827","19649","1"
"4705","4202294","2012-02-19T15:55:37.500","135827","81705","1"
"4706","4202394","2012-02-19T16:40:20.190","135827","86754","1"
"4707","4202777","2012-02-19T20:03:47.470","135845","6268","1"
"4708","4203872","2012-02-20T07:13:34.687","135873","133664","1"
"4709","4203981","2012-02-20T08:37:08.000","135896","2319","1"
"4710","4204227","2012-02-20T10:25:54.333","135910","129951","1"
"4711","4204499","2012-02-20T12:43:40.133","135927","46716","1"
"4712","4204981","2012-02-20T16:17:47.583","18480","8111","1"
"4713","4205489","2012-02-20T18:51:44.363","135970","70919","1"
"4714","4205601","2012-02-20T19:18:02.247","135974","135932","1"
"4715","4205675","2012-02-20T19:47:45.660","136005","135925","1"
"4716","4205743","2012-02-20T19:51:39.560","136005","55715","1"
"4717","4205744","2012-02-20T19:51:39.560","136005","84120","1"
"4718","4205745","2012-02-20T19:51:39.560","136005","105547","1"
"4719","4206200","2012-02-20T23:16:45.283","136005","96504","1"
"4720","4207050","2012-02-21T09:01:02.443","135714","135534","1"
"4721","4208118","2012-02-21T17:23:23.033","136132","124345","1"
"4722","4208153","2012-02-21T17:28:49.977","136133","118338","1"
"4723","4208155","2012-02-21T17:34:19.187","136079","128851","1"
"4724","4208225","2012-02-21T18:04:48.853","136145","136144","1"
"4725","4208570","2012-02-21T19:54:59.760","136163","38265","1"
"4726","4208781","2012-02-21T20:48:42.557","136163","14914","1"
"4727","4208947","2012-02-21T21:30:03.650","136195","76376","1"
"4728","4209037","2012-02-21T21:46:42.983","136200","128192","1"
"4729","4209174","2012-02-21T22:29:28.933","136200","100743","1"
"4730","4209194","2012-02-21T22:42:05.147","136208","103203","1"
"4731","4209776","2012-02-22T02:55:53.720","136047","125838","1"
"4732","4209917","2012-02-22T03:43:49.650","136237","84278","1"
"4733","4210124","2012-02-22T05:08:56.777","136133","134589","1"
"4734","4210693","2012-02-22T10:50:10.680","136292","101716","1"
"4735","4210861","2012-02-22T12:03:25.167","136242","121422","1"
"4736","4210862","2012-02-22T12:03:25.167","136242","99445","1"
"4737","4211082","2012-02-22T13:56:05.570","135993","50819","1"
"4738","4211083","2012-02-22T13:56:05.570","135993","135311","1"
"4739","4211439","2012-02-22T15:57:14.997","136333","136337","1"
"4740","4211481","2012-02-22T16:09:43.740","136340","79301","1"
"4741","4211695","2012-02-22T17:04:20.263","136254","125474","1"
"4742","4212000","2012-02-22T18:23:49.043","136363","136133","1"
"4743","4212297","2012-02-22T20:14:56.030","136382","88784","1"
"4744","4212486","2012-02-22T21:03:15.810","136390","115455","1"
"4745","4212572","2012-02-22T21:54:07.417","136392","7547","1"
"4746","4212635","2012-02-22T22:24:26.397","136411","136005","1"
"4747","4212899","2012-02-23T00:06:55.387","136425","56351","1"
"4748","4214204","2012-02-23T10:37:42.933","9944","4951","1"
"4749","4215589","2012-02-23T17:28:49.597","136592","136496","1"
"4750","4215782","2012-02-23T18:27:02.163","136596","110595","1"
"4751","4215783","2012-02-23T18:27:14.417","136596","74764","1"
"4752","4216035","2012-02-23T20:03:21.347","136549","126924","1"
"4753","4216264","2012-02-23T21:04:51.607","136634","89158","1"
"4754","4216275","2012-02-23T21:10:56.897","136639","129603","1"
"4755","4216965","2012-02-24T01:04:26.570","11425","56677","1"
"4756","4219991","2012-02-24T18:56:35.190","136776","79651","1"
"4757","4220044","2012-02-24T19:22:40.227","136816","8721","1"
"4758","4220582","2012-02-24T21:25:21.393","136824","120321","1"
"4759","4220937","2012-02-25T01:23:52.647","136860","54451","1"
"4760","4222441","2012-02-25T20:39:43.307","136908","136900","1"
"4761","4225343","2012-02-26T20:38:33.720","137011","29109","1"
"4762","4225344","2012-02-26T20:38:33.720","137011","113295","1"
"4763","4225438","2012-02-26T21:20:05.713","136994","136987","1"
"4764","4226611","2012-02-27T07:40:12.350","136994","85506","1"
"4765","4226649","2012-02-27T07:59:14.773","136987","125882","1"
"4766","4227040","2012-02-27T10:10:19.860","137088","136987","1"
"4767","4227041","2012-02-27T10:10:19.860","137088","12653","1"
"4768","4227872","2012-02-27T15:23:30.727","60097","74142","1"
"4769","4228307","2012-02-27T19:06:44.150","137165","137129","1"
"4770","4228499","2012-02-27T19:56:01.343","137177","134806","1"
"4771","4228500","2012-02-27T19:56:01.347","137177","1","1"
"4772","4228501","2012-02-27T19:56:01.347","137177","127466","1"
"4773","4228502","2012-02-27T19:56:40.687","137177","51307","1"
"4774","4228782","2012-02-27T21:26:03.573","137193","33460","1"
"4775","4229311","2012-02-28T00:59:40.800","137213","46716","1"
"4776","4230850","2012-02-28T10:38:12.500","137285","21748","1"
"4777","4230874","2012-02-28T10:43:04.833","137285","23276","1"
"4778","4230900","2012-02-28T10:46:18.617","137290","57","1"
"4779","4231119","2012-02-28T11:53:38.103","137252","40172","1"
"4780","4232058","2012-02-28T16:34:06.143","137372","7126","1"
"4781","4232636","2012-02-28T19:31:24.547","135505","16595","1"
"4782","4232964","2012-02-28T21:39:40.090","137439","64544","1"
"4783","4233427","2012-02-29T01:32:55.153","25969","26179","1"
"4784","4234197","2012-02-29T08:51:31.517","137500","396","1"
"4785","4234198","2012-02-29T08:51:31.517","137500","742","1"
"4786","4235102","2012-02-29T14:55:13.237","137575","1","1"
"4787","4236277","2012-02-29T22:50:57.830","137672","123293","1"
"4788","4236387","2012-03-01T00:47:31.030","137043","41045","1"
"4789","4237380","2012-03-01T07:59:35.127","137734","44177","1"
"4790","4237381","2012-03-01T07:59:35.127","137734","91350","1"
"4791","4237410","2012-03-01T08:18:53.830","137736","132715","1"
"4792","4237776","2012-03-01T11:03:02.667","137755","44177","1"
"4793","4237835","2012-03-01T12:05:09.283","137696","8721","1"
"4794","4237885","2012-03-01T12:44:09.877","136702","137608","1"
"4795","4237917","2012-03-01T12:46:42.067","137608","136702","1"
"4796","4238111","2012-03-01T14:33:58.123","137779","90760","1"
"4797","4238300","2012-03-01T15:53:53.207","137708","11440","1"
"4798","4239833","2012-03-02T04:17:24.980","137896","61980","1"
"4799","4240482","2012-03-02T09:52:43.200","137930","132214","1"
"4800","4241024","2012-03-02T13:18:31.323","137970","46716","1"
"4801","4241341","2012-03-02T14:05:26.980","137977","137896","1"
"4802","4241357","2012-03-02T14:15:47.623","137973","19244","1"
"4803","4241413","2012-03-02T14:29:28.777","137977","61980","1"
"4804","4241563","2012-03-02T15:01:21.983","137999","69519","1"
"4805","4241770","2012-03-02T16:20:46.317","138026","28314","1"
"4806","4241798","2012-03-02T16:45:04.653","27798","78611","1"
"4807","4241984","2012-03-02T17:17:30.603","138043","24910","1"
"4808","4242091","2012-03-02T17:44:54.553","138058","132856","1"
"4809","4242139","2012-03-02T18:14:36.323","138043","19085","1"
"4810","4242212","2012-03-02T19:13:59.250","137708","69916","1"
"4811","4242213","2012-03-02T19:13:59.253","137708","27164","1"
"4812","4242214","2012-03-02T19:13:59.253","137708","92862","1"
"4813","4242265","2012-03-02T19:30:13.833","66614","32425","1"
"4814","4243328","2012-03-03T05:48:37.387","138053","125496","1"
"4815","4243494","2012-03-03T07:47:44.443","96255","136037","1"
"4816","4243829","2012-03-03T10:22:29.480","138140","137755","1"
"4817","4243902","2012-03-03T10:48:08.953","138142","137755","1"
"4818","4244289","2012-03-03T14:32:42.820","131451","135914","1"
"4819","4245001","2012-03-03T20:57:29.377","42114","23507","1"
"4820","4245481","2012-03-04T02:31:12.893","138159","136037","1"
"4821","4246750","2012-03-04T12:47:46.887","138252","138201","1"
"4822","4249162","2012-03-05T11:14:31.330","138343","604","1"
"4823","4249815","2012-03-05T16:17:15.953","138359","47197","1"
"4824","4249822","2012-03-05T16:24:20.087","138396","78028","1"
"4825","4249823","2012-03-05T16:24:20.087","138396","86273","1"
"4826","4250150","2012-03-05T18:28:37.863","138396","115269","1"
"4827","4250160","2012-03-05T18:35:39.027","138396","137708","1"
"4828","4250510","2012-03-05T21:10:36.590","138297","23683","1"
"4829","4250511","2012-03-05T21:10:36.590","138297","122014","1"
"4830","4250579","2012-03-05T21:41:15.223","138433","1483","1"
"4831","4250626","2012-03-05T21:52:55.373","138424","78547","1"
"4832","4250627","2012-03-05T21:52:55.373","138424","80225","1"
"4833","4250628","2012-03-05T21:52:55.377","138424","124109","1"
"4834","4250817","2012-03-05T23:41:45.263","138447","134028","1"
"4835","4251638","2012-03-06T08:43:43.070","138479","138333","1"
"4836","4252263","2012-03-06T14:27:00.470","138496","8721","1"
"4837","4252347","2012-03-06T15:19:14.463","138506","126000","1"
"4838","4252701","2012-03-06T17:02:11.530","138506","33986","1"
"4839","4254144","2012-03-07T05:07:01.963","4765","49806","1"
"4840","4254195","2012-03-07T05:09:38.697","9539","11153","1"
"4841","4255286","2012-03-07T07:58:17.230","138479","48698","1"
"4842","4256564","2012-03-07T13:08:48.370","138643","107178","1"
"4843","4256828","2012-03-07T13:28:17.693","138645","136565","1"
"4844","4257487","2012-03-07T14:45:43.237","138642","103233","1"
"4845","4257679","2012-03-07T15:09:53.127","63378","15107","1"
"4846","4257956","2012-03-07T16:31:42.967","138661","134808","1"
"4847","4259068","2012-03-07T19:42:04.523","138706","101117","1"
"4848","4259582","2012-03-07T23:07:32.767","138722","105380","1"
"4849","4259636","2012-03-07T23:27:42.223","138726","18868","1"
"4850","4260790","2012-03-08T10:16:10.290","138775","24542","1"
"4851","4262773","2012-03-08T15:44:42.207","136309","9539","1"
"4852","4262985","2012-03-08T16:26:52.487","138826","50806","1"
"4853","4263062","2012-03-08T17:17:18.097","138784","125429","1"
"4854","4263081","2012-03-08T17:32:02.740","138817","125376","1"
"4855","4263350","2012-03-08T18:47:37.520","138675","101163","1"
"4856","4263415","2012-03-08T19:19:47.627","138854","103263","1"
"4857","4263703","2012-03-08T20:37:43.287","138865","138866","1"
"4858","4263903","2012-03-08T21:19:14.863","138877","137694","1"
"4859","4263956","2012-03-08T21:33:24.690","138860","138726","1"
"4860","4265187","2012-03-09T05:11:30.483","138919","114629","1"
"4861","4265217","2012-03-09T05:40:35.140","138905","84909","1"
"4862","4265223","2012-03-09T05:50:43.807","138912","138897","1"
